Order No.,Client OrderID,Order Type,Sub Order Type,Customer Name,Customer Phone,GSTIN,Customer Address,Delivery Boy,Delivery Boy Number,Items,My Amount (₹),Total Discount (₹),Delivery Charge (₹),Container Charge (₹),Total Tax (₹),Round Off (₹),Grand Total (₹),Payment Type,Payment Description,Status,Created,Sequence Name
8043,,Dine In (3),Non AC,,,,,,,Dal Khichdi,160.00,0.00,0.00,0.00,8.00,0.00,168.00,Cash,,Printed,2 Jun 2025 16:23:43,
8042,,Dine In (17),AC,,,,,,,"Absolute (180 Ml), Budwiser Strong (500 ML), Budwiser Strong (650 Ml), Packaged Water, Paneer 65, Soft Drink 300 Ml, Soft Drinks 250ml",2265.00,0.00,0.00,0.00,208.50,0.50,2474.00,Cash,,Printed,2 Jun 2025 16:12:06,
8041,,Dine In (5),Non AC,,,,,,,"Chicken Crispy, Packaged Water, Prawns Thali, Solkadi, Surmai Thali",1445.00,0.00,0.00,0.00,72.26,-0.26,1517.00,Cash,,Printed,2 Jun 2025 16:05:29,
8040,,Dine In (1),Non AC,,,,,,,"Bhakri, Egg Omelette, Kollum Rice (Half), Roasted Papad, Veg Thali",550.00,0.00,0.00,0.00,27.50,0.50,578.00,Cash,,Printed,2 Jun 2025 16:03:10,
8039,,Dine In (2),Non AC,,,,,,,"Bhakri, Veg Thali",90.00,0.00,0.00,0.00,4.50,0.50,95.00,Cash,,Printed,2 Jun 2025 15:57:45,
8038,,Dine In (3A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 15:52:38,
8037,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 15:46:55,
8036,,Dine In (19),AC,,,,,,,"Blenders Pride (60 Ml), Chapati, Mutton Thali, Packaged Water, Pomfret Thali, Prawns Koliwada, Soft Drink 300 Ml",1643.00,0.00,0.00,0.00,94.16,-0.16,1737.00,Cash,,Printed,2 Jun 2025 15:45:59,
8035,,Dine In (4),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 15:43:54,
8034,,Pick Up,Pick Up,,,,,,,"Bhakri, Bombil Fry, Fish Gravy, Solkadi",484.00,72.60,0.00,0.00,20.58,0.02,432.00,Cash,,Printed,2 Jun 2025 15:39:33,
8033,,Dine In (2),Non AC,,,,,,,"Solkadi, Veg Thali",120.00,0.00,0.00,0.00,6.00,0.00,126.00,Cash,,Printed,2 Jun 2025 15:31:16,
8032,,Dine In (5),Non AC,,,,,,,"Dal Khichdi Tadka, Roasted Papad",205.00,0.00,0.00,0.00,10.26,-0.26,215.00,Cash,,Printed,2 Jun 2025 15:25:55,
8031,,Dine In (6),Non AC,,,,,,,Pomfret Thali,340.00,0.00,0.00,0.00,17.00,0.00,357.00,Cash,,Printed,2 Jun 2025 15:24:38,
8030,,Dine In (3),Non AC,,,,,,,Veg Thali,140.00,0.00,0.00,0.00,7.00,0.00,147.00,Cash,,Printed,2 Jun 2025 15:24:20,
8029,,Dine In (4),Non AC,,,,,,,"Chapati, Veg Thali",100.00,0.00,0.00,0.00,5.00,0.00,105.00,Cash,,Printed,2 Jun 2025 15:17:45,
8028,,Dine In (20),AC,,,,,,,"American Nuts Kulfi, Chapati, Paneer Masala, Shahi Gulab Kulfi",833.00,0.00,0.00,0.00,41.66,0.34,875.00,Cash,,Printed,2 Jun 2025 15:16:34,
8027,,Dine In (16),AC,,,,,,,"Neer Dosa Per Pc, Packaged Water, Pomfret Thali, Virjin Mojito",950.00,0.00,0.00,0.00,47.50,0.50,998.00,Cash,,Printed,2 Jun 2025 15:11:12,
8026,,Dine In (2),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 15:06:27,
8025,,Dine In (4),Non AC,,,,,,,"Chapati, Veg Thali",100.00,0.00,0.00,0.00,5.00,0.00,105.00,Cash,,Printed,2 Jun 2025 15:02:12,
8024,,Dine In (18),AC,,,,,,,"Chicken Triple Schezwan, Veg Thali",380.00,0.00,0.00,0.00,19.00,0.00,399.00,Cash,,Printed,2 Jun 2025 14:55:52,
8023,,Dine In (1),Non AC,,,,,,,"Bhakri, Veg Thali",90.00,0.00,0.00,0.00,4.50,0.50,95.00,Cash,,Printed,2 Jun 2025 14:54:23,
8022,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 14:54:19,
8021,,Dine In (2),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 14:49:44,
8020,,Dine In (3),Non AC,,,,,,,"Boiled Eggs, Old Monk (60 Ml)",160.00,16.00,0.00,0.00,12.16,-0.16,156.00,Cash,,Printed,2 Jun 2025 14:49:38,
8019,,Dine In (4),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 14:32:11,
8018,,Dine In (5),Non AC,,,,,,,Veg Thali,280.00,0.00,0.00,0.00,14.00,0.00,294.00,Cash,,Printed,2 Jun 2025 14:17:00,
8017,,Dine In (4A),Non AC,,,,,,,Chicken Thali,225.00,0.00,0.00,0.00,11.26,-0.26,236.00,Cash,,Printed,2 Jun 2025 14:11:44,
8016,,Dine In (6),Non AC,,,,,,,Veg Thali,140.00,0.00,0.00,0.00,7.00,0.00,147.00,Cash,,Printed,2 Jun 2025 14:09:44,
8015,,Dine In (1),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 14:09:13,
8014,,Dine In (4),Non AC,,,,,,,"Chapati, Veg Thali",85.00,0.00,0.00,0.00,4.26,-0.26,89.00,Cash,,Printed,2 Jun 2025 14:08:59,
8013,,Dine In (2),Non AC,,,,,,,"Bombil Fry, Chapati, Neer Dosa Per Pc, Soft Drink 300 Ml, Solkadi",447.00,0.00,0.00,0.00,22.36,-0.36,469.00,Cash,,Printed,2 Jun 2025 14:05:04,
8012,,Dine In (2A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 14:04:18,
8011,,Dine In (3),Non AC,,,,,,,"Chapati, Egg Omelette, Extra, Veg Thali",200.00,0.00,0.00,0.00,10.00,0.00,210.00,Cash,,Printed,2 Jun 2025 13:57:58,
8010,,Dine In (6A),Non AC,,,,,,,Veg Thali,280.00,0.00,0.00,0.00,14.00,0.00,294.00,Cash,,Printed,2 Jun 2025 13:50:40,
8009,,Dine In (4A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 13:50:35,
8008,,Dine In (5),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 13:46:16,
8007,,Dine In (6),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 13:44:06,
8006,6935002831,Delivery,Zomato,,,,,,,"Neer Dosa[2 Pcs], Paneer Ghee Roast",310.00,50.00,0.00,0.00,13.00,0.00,273.00,Online,,Printed,2 Jun 2025 13:31:46,
8005,,Dine In (19),AC,,,,,,,"Chapati, Roasted Papad, Veg Thali",435.00,0.00,0.00,0.00,21.76,0.24,457.00,Cash,,Printed,2 Jun 2025 13:31:43,
8004,,Dine In (5A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 13:28:14,
8003,,Dine In (6A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 13:23:25,
8002,,Dine In (3A),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 13:23:19,
8001,,Dine In (3),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 13:23:10,
8000,,Dine In (2),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,2 Jun 2025 13:23:06,
7999,,Dine In (4),Non AC,,,,,,,"Chapati, Veg Thali",170.00,0.00,0.00,0.00,8.50,0.50,179.00,Cash,,Printed,2 Jun 2025 13:22:34,
7998,,Pick Up,Pick Up,,,,,,,"Chicken Gravy, Neer Dosa Per Pc",200.00,30.00,0.00,0.00,8.50,0.50,179.00,Cash,,Printed,2 Jun 2025 12:45:50,
7997,6937725219,Delivery,Zomato,,,,,,,"Bangda Fry, Surmai Tawa Fry 1pc",320.00,0.00,0.00,0.00,16.00,0.00,336.00,Online,,Printed,2 Jun 2025 11:32:16,
7996,,Pick Up,Pick Up,,,,,,,"Antiquity (180 Ml), Bacardi Black Rum (180 Ml), Blenders Pride (180 Ml), Blenders Pride 750, Blue Riband (180 Ml), Bud Mild 500, Budwiser Mild (650 Ml), Budwiser Strong (650 Ml), Calsberg Mild, Calsberg Strong, Corona (330 Ml), Dr Brandy (180 Ml), Dsp Black (180 Ml), Dsp Black (90 Ml), Imperial Blue (180 Ml), Imperial Blue (90 Ml), Kingfisher Mid (330 Ml), Kingfisher Strong (500 ML), Kingfisher Strong (650 Ml), Kingfisher Ultra (330 Ml), Lp  Strong, Lp Mild, Macdowell Rum (180 Ml), Magic Moment (180 Ml), Magic Moment Apple (180 Ml), Mc Dowell (180 Ml), Mc Dowell (90 Ml), Mc Dowell Luxury (180 Ml), Mcd Luxury 750ml, Mcd No 1 750ml, Oak Smit Silver Internation (180 Ml), Oak Smith Gold (30 Ml), Officers Choice, Old Monk (180 Ml), Packaged Water, Red Bull, Red Label 750ml, Romanov (180 Ml), Romanov Apple (180 Ml), Royal Challenge (180 Ml), Royal Challenge 750 Ml, Royal Stag 750ml, Royalstag (180 Ml), Royalstag (90 Ml), Tuborg Mild, Tuborg Strong (650 Ml)",117100.00,0.00,0.00,0.00,103.50,0.50,117204.00,Cash,,Printed,2 Jun 2025 03:26:44,
7995,,Pick Up,Pick Up,,,,,,,Solkadi,180.00,27.00,0.00,0.00,7.66,0.34,161.00,Cash,,Printed,2 Jun 2025 02:38:19,
7994,,Pick Up,Pick Up,,,,,,,"Mutton Biryani, Prawns Biryani",690.00,103.50,0.00,0.00,29.32,0.18,616.00,Cash,,Printed,2 Jun 2025 02:38:06,
7993,,Dine In (5),Non AC,,,,,,,"Bacardi Black Rum (180 Ml), Chicken Crispy, Chicken Lolipop Half, Soft Drink 600 Ml",1005.00,100.50,0.00,0.00,71.32,0.18,976.00,Cash,,Printed,2 Jun 2025 01:14:27,
7992,,Dine In (21),AC,,,,,,,"Bangda Thali, Bombil Thali, Packaged Water",540.00,0.00,0.00,0.00,27.00,0.00,567.00,Cash,,Printed,2 Jun 2025 01:02:55,
7991,,Dine In (6),Non AC,,,,,,,"Romanov Apple (180 Ml), Soft Drink 300 Ml",350.00,0.00,0.00,0.00,33.50,0.50,384.00,Cash,,Printed,2 Jun 2025 00:45:45,
7990,,Dine In (10),AC,,,,,,,"Bangda Tawa Fry, Chapati, Soft Drink 300 Ml, Surmai Thali",556.00,0.00,0.00,0.00,27.80,0.20,584.00,Cash,,Printed,2 Jun 2025 00:42:55,
7989,,Dine In (14),AC,,,,,,,"Konkan Swad Special Seafood Thali, Royalstag (180 Ml), Soda 300ml",830.00,0.00,0.00,0.00,59.00,0.00,889.00,Cash,,Printed,2 Jun 2025 00:39:23,
7988,,Dine In (7),AC,,,,,,,"Budwiser Strong (650 Ml), Chana Garlic Fry, Chapati, Chicken Munchow Soup, Crab Lolipop (6 Pc), Dal Khichdi, Kollum Rice (Half), Mc Dowell (180 Ml), Mutton Handi (Half), Potta Fry, Soft Drink 600 Ml, Veg Thali",2418.00,0.00,0.00,0.00,158.40,-0.40,2576.00,Cash,,Printed,2 Jun 2025 00:35:54,
7987,,Dine In (18),AC,,,,,,,"Bombil Fry, Chapati, Chicken Lolypop Full, Pomfret Thali, Prawns Thali, Soda 300ml, Soft Drink 600 Ml, Surmai Thali",1793.00,0.00,0.00,0.00,89.66,0.34,1883.00,Cash,,Printed,2 Jun 2025 00:32:58,
7986,,Dine In (12),AC,,,,,,,"Chapati, Dal Khichdi, Mutton Thali, Veg Thali",636.00,0.00,0.00,0.00,31.80,0.20,668.00,Cash,,Printed,2 Jun 2025 00:25:33,
7985,,Dine In (11),AC,,,,,,,"Bhakri, Pomfret Thali, Surmai Thali",731.00,0.00,0.00,0.00,36.54,0.46,768.00,Cash,,Printed,2 Jun 2025 00:20:38,
7984,,Dine In (24),AC,,,,,,,"Chapati, Chicken Hakka Noodles, Chicken Lolypop Full, Chicken Thali, Fresh Lime Soda, Mutton Thali, Packaged Water, Prawns Masala Fry, Prawns Thali, Surmai Thali",2292.00,0.00,0.00,0.00,114.60,0.40,2407.00,Cash,,Printed,2 Jun 2025 00:17:06,
7983,,Dine In (22),AC,,,,,,,"Bhakri, Chicken Vade, Crab Lolipop (6 Pc), Packaged Water, Pomfret Thali, Prawns Biryani, Surmai Thali",1841.00,0.00,0.00,0.00,92.06,-0.06,1933.00,Cash,,Printed,2 Jun 2025 00:00:26,
7982,,Dine In (2),Non AC,,,,,,,"Bombil Fry, Breezer, Chapati, Mc Dowell (90 Ml), Packaged Water, Pomfret Thali, Solkadi, Surmai Thali",1330.00,0.00,0.00,0.00,87.00,0.00,1417.00,Cash,,Printed,1 Jun 2025 23:55:23,
7981,,Dine In (19),AC,,,,,,,"Chapati, Chicken Munchow Soup, Chicken Thali, Packaged Water, Pomfret Thali, Solkadi",1287.00,0.00,0.00,0.00,64.34,-0.34,1351.00,Cash,,Printed,1 Jun 2025 23:48:16,
7980,,Dine In (17),AC,,,,,,,"Bhakri, Chapati, Chicken Vade, Extra Vade(4pc), Fresh Lime Soda, Jeera Rice, Packaged Water, Paneer Masala, Pomfret Thali, Prawns Biryani, Prawns Thali, Solkadi, Surmai Thali",3041.00,0.00,0.00,0.00,152.06,-0.06,3193.00,Cash,,Printed,1 Jun 2025 23:47:59,
7979,,Dine In (4),Non AC,,,,,,,"Old Monk (60 Ml), Veg Thali",290.00,29.00,0.00,0.00,22.96,0.04,284.00,Cash,,Printed,1 Jun 2025 23:47:32,
7978,,Dine In (5),Non AC,,,,,,,"Mc Dowell (90 Ml), Roasted Papad",185.00,0.00,0.00,0.00,17.26,-0.26,202.00,Cash,,Printed,1 Jun 2025 23:43:16,
7977,,Dine In (3),Non AC,,,,,,,"Blenders Pride (180 Ml), Bombil Thali, Chapati, Fish Gravy, Packaged Water",1065.00,0.00,0.00,0.00,85.76,0.24,1151.00,Cash,,Printed,1 Jun 2025 23:42:11,
7976,,Dine In (6),Non AC,,,,,,,"Breezer, Budwiser Strong (650 Ml), Pomfret Billa Tawa Fry, Roasted Papad, Salad half, Schezwan Sauce",2600.00,0.00,0.00,0.00,183.50,0.50,2784.00,Cash,,Printed,1 Jun 2025 23:39:39,
7975,,Pick Up,Pick Up,,,,,,,Mutton Masala(sagoti),280.00,42.00,0.00,0.00,11.90,0.10,250.00,Cash,,Printed,1 Jun 2025 23:36:22,
7974,,Dine In (9),AC,,,,,,,"American Nuts Kulfi, Chicken Biryani, Chicken Black Bean, Chicken Crispy, Chicken Munchow Soup, Chicken Satey, Chicken Vade, Crab Lolipop (6 Pc), Egg Biryani, Mutton Thali, Oak Smith Gold (180 Ml), Packaged Water, Soda 300ml, Solkadi, Tuborg Mild",5845.00,876.75,0.00,0.00,319.82,-0.07,5288.00,Cash,,Printed,1 Jun 2025 23:29:54,
7973,,Dine In (1A),Non AC,,,,,,,"Bhakri, Butter Milk, Kollum Rice (Half), Lp Mild, Surmai Thali",920.00,252.00,0.00,0.00,50.83,0.17,719.00,Cash,,Printed,1 Jun 2025 23:23:10,
7972,,Dine In (18),AC,,,,,,,"Bhakri, Bombil Fry, Mutton Thali, Non-veg Thali",1028.00,0.00,0.00,0.00,51.40,-0.40,1079.00,Cash,,Printed,1 Jun 2025 23:22:35,
7971,,Dine In (14),AC,,,,,,,"Kingfisher Strong (500 ML), Kingfisher Strong (650 Ml), Mutton Thali, Solkadi, Surmai Thali",1595.00,0.00,0.00,0.00,110.00,0.00,1705.00,Cash,,Printed,1 Jun 2025 23:20:41,
7970,6934909362,Delivery,Zomato,,,,,,,"Neer Dosa[2 Pcs], Pomfret Billa Tawa Fry, Prawns Ghee Roast",2100.00,50.00,0.00,0.00,102.52,0.48,2153.00,Online,,Printed,1 Jun 2025 23:18:09,
7969,,Dine In (10),AC,,,,,,,"Bhakri, crab jumbo masala fry, Packaged Water, Surmai Thali",1524.00,0.00,0.00,0.00,76.20,-0.20,1600.00,Cash,,Printed,1 Jun 2025 23:17:39,
7968,,Dine In (20),AC,,,,,,,"Extra Vade(4pc), Mutton Thali, Neer Dosa Per Pc, Packaged Water, Paneer Bhurji, Pomfret Thali, Prawns Thali, Soft Drink 300 Ml, Surmai Thali, Veg Hakka Noodles",2740.00,0.00,0.00,0.00,137.00,0.00,2877.00,Cash,,Printed,1 Jun 2025 23:09:05,
7967,,Dine In (24),AC,,,,,,,"Blenders Reserve (180 Ml), Blenders Reserve (60 Ml), Fry Papad, Soda 300ml, Surmai Fry (2Pcs)",1395.00,0.00,0.00,0.00,118.50,0.50,1514.00,Cash,,Printed,1 Jun 2025 23:08:42,
7966,6933942210,Delivery,Zomato,,,,,,,Prawns Biryani,340.00,50.00,0.00,0.00,14.50,0.50,305.00,Online,,Printed,1 Jun 2025 23:08:02,
7965,,Dine In (11),AC,,,,,,,"Boiled Eggs, Oak Smit Silver Internation (180 Ml), Soft Drink 300 Ml, Solkadi, Surmai Tawa Fry(2Pcs), Veg Munchurian Dry",1135.00,0.00,0.00,0.00,78.00,0.00,1213.00,Cash,,Printed,1 Jun 2025 23:03:59,
7964,,Dine In (19),AC,,,,,,,"Bhakri, Bombil Thali, Packaged Water, Pomfret Thali, Prawns Fry, Prawns Thali, Soft Drink 600 Ml, Surmai Thali",1879.00,0.00,0.00,0.00,93.96,0.04,1973.00,Cash,,Printed,1 Jun 2025 23:00:53,
7963,,Dine In (1),Non AC,,,,,,,Veg Thali,70.00,0.00,0.00,0.00,3.50,0.50,74.00,Cash,,Printed,1 Jun 2025 23:00:33,
7962,,Dine In (5),Non AC,,,,,,,"Chapati, Veg Thali",85.00,0.00,0.00,0.00,4.26,-0.26,89.00,Cash,,Printed,1 Jun 2025 23:00:15,
7961,,Dine In (22),AC,,,,,,,"Chicken Masala Fry, Crab Boneless Masala, Extra Vade(4pc)",1080.00,0.00,0.00,0.00,54.00,0.00,1134.00,Cash,,Printed,1 Jun 2025 22:57:22,
7960,207768197507880,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,Bhakri,120.00,0.00,0.00,10.00,6.00,0.00,136.00,Online,,Printed,1 Jun 2025 22:53:32,
7959,,Dine In (12),AC,,,,,,,"Bhakri, Magic Moment Apple (90 Ml), Mc Dowell (90 Ml), Non-veg Thali, Packaged Water, Prawns Koliwada, Soft Drink 300 Ml",1226.00,0.00,0.00,0.00,78.30,-0.30,1304.00,Cash,,Printed,1 Jun 2025 22:49:53,
7958,,Dine In (3),Non AC,,,,,,,"Chicken Crispy, Prawns Thali",525.00,0.00,0.00,0.00,26.26,-0.26,551.00,Cash,,Printed,1 Jun 2025 22:43:07,
7957,,Dine In (15),AC,,,,,,,"Bhakri, Bombil Fry, Breezer, Chicken Biryani, Chicken Masala Fry, Chicken Munchow Soup, Oak Smith Gold (180 Ml), Oak Smith Gold (60 Ml), Prawns Ghee Roast, Schezwan Sauce",3101.00,0.00,0.00,0.00,225.80,0.20,3327.00,Cash,,Printed,1 Jun 2025 22:40:53,
7956,,Dine In (2A),Non AC,,,,,,,"Bhakri, Veg Thali",180.00,0.00,0.00,0.00,9.00,0.00,189.00,Cash,,Printed,1 Jun 2025 22:40:38,
7955,,Dine In (5),Non AC,,,,,,,"Boiled Eggs, Chicken Lolypop Full, Chicken Thali, Old Monk (180 Ml), Pomfret Tawa Fry (2Pc), Soft Drink 300 Ml, Surmai Thali",1630.00,0.00,0.00,0.00,94.50,0.50,1725.00,Cash,,Printed,1 Jun 2025 22:33:00,
7954,,Dine In (17),AC,,,,,,,"Bhakri, Chicken Thali, Crab Lolipop (6 Pc), Packaged Water, Pomfret Thali, Solkadi",1081.00,0.00,0.00,0.00,54.06,-0.06,1135.00,Cash,,Printed,1 Jun 2025 22:32:08,
7953,,Dine In (16),AC,,,,,,,Budwiser Strong (650 Ml),430.00,0.00,0.00,0.00,43.00,0.00,473.00,Cash,,Printed,1 Jun 2025 22:30:21,
7952,,Dine In (6),Non AC,,,,,,,Tuborg Mild,680.00,0.00,0.00,0.00,68.00,0.00,748.00,Cash,,Printed,1 Jun 2025 22:25:05,
7951,,Dine In (18),AC,,,,,,,"Bhakri, Bombil Fry, Chicken Masala (sagoti), Chicken Thali, Packaged Water, Pomfret Thali, Prawns Thali, Soft Drink 600 Ml, Surmai Thali",2149.00,0.00,0.00,0.00,107.46,-0.46,2256.00,Cash,,Printed,1 Jun 2025 22:23:44,
7950,,Dine In (22),AC,,,,,,,"Chicken Fried Rice, Dsp Black (180 Ml), Dsp Black (90 Ml), Green Salad, Packaged Water, Roasted Papad, Soda 300ml",1455.00,0.00,0.00,0.00,95.26,-0.26,1550.00,Cash,,Printed,1 Jun 2025 22:10:27,
7949,,Pick Up,Pick Up,,,,,,,"Chicken Handi (Full), Mandeli Fry, Veg Pulav",1190.00,178.50,0.00,0.00,50.58,-0.08,1062.00,Cash,,Printed,1 Jun 2025 22:04:27,
7948,,Dine In (15),AC,,,,,,,"Chapati, Chicken Boneless Pepper, Chicken Vade, Extra Vade(4pc), Fish Gravy, King Prawns Tawa Fry, Packaged Water, Pomfret Billa Tawa Fry, Prawns Thali, Solkadi, Surmai Thali",6068.00,330.00,0.00,0.00,286.90,0.10,6025.00,Cash,,Printed,1 Jun 2025 22:01:17,
7947,,Pick Up,Pick Up,,,,,,,Crab Lolipop (6 Pc),300.00,45.00,0.00,0.00,12.76,0.24,268.00,Cash,,Printed,1 Jun 2025 22:01:15,
7946,6930083796,Delivery,Zomato,,,,,,,Surmai Masala,300.00,50.00,0.00,0.00,12.50,0.50,263.00,Online,,Printed,1 Jun 2025 22:00:29,
7945,,Dine In (10),AC,,,,,,,"Blenders Pride (180 Ml), Bombil Fry, Chicken Biryani Boneless, Packaged Water, Surmai Tawa Fry(2Pcs)",2370.00,237.00,0.00,0.00,168.30,-0.30,2301.00,Cash,,Printed,1 Jun 2025 21:57:20,
7944,,Dine In (7),AC,,,,,,,"Bombil Fry, Chicken Chilly Dry, Chicken Lolypop Full, Chicken Masala Fry, Chicken Munchow Soup, Chicken Vade, Crab Lolipop (6 Pc), Extra Vade(4pc), Fish Gravy, Fresh Lime Soda, Kollum Rice (Full), Packaged Water, Pomfret Thali, Surmai Thali",3735.00,0.00,0.00,0.00,186.76,0.24,3922.00,Cash,,Printed,1 Jun 2025 21:56:47,
7943,6934529866,Delivery,Zomato,,,,,,,Prawns Biryani,340.00,0.00,0.00,0.00,17.00,0.00,357.00,Online,,Printed,1 Jun 2025 21:52:43,
7942,,Pick Up,Pick Up,,,,,,,Prawns Masala Fry,320.00,48.00,0.00,0.00,13.60,0.40,286.00,Cash,,Printed,1 Jun 2025 21:44:03,
7941,,Pick Up,Pick Up,,,,,,,Surmai Masala,300.00,45.00,0.00,0.00,12.76,0.24,268.00,Cash,,Printed,1 Jun 2025 21:39:33,
7940,207763389874107,Delivery,Konkan Swad Gomantak F - Swiggy,,,,,,,"Bhakri, Kollum Rice (Full), Mutton Masala, Mutton Roast Fry, Surmai Fry (2pcs)",1135.00,0.00,0.00,10.00,56.76,0.24,1202.00,Online,,Printed,1 Jun 2025 21:33:46,
7939,,Dine In (12),AC,,,,,,,"American Nuts Kulfi, Black Dog (60 Ml), Mutton Masala Fry, Non-veg Thali, Packaged Water, Prawns Koliwada, Seafood Thali, Solkadi",2190.00,0.00,0.00,0.00,135.26,-0.26,2325.00,Cash,,Printed,1 Jun 2025 21:32:18,
7938,,Dine In (19),AC,,,,,,,"Bhakri, Chicken Lolypop Full, Prawns Koliwada, Prawns Thali, Solkadi, Surmai Thali",1294.00,0.00,0.00,0.00,64.70,0.30,1359.00,Cash,,Printed,1 Jun 2025 21:32:00,
7937,6937668465,Delivery,Zomato,,,,,,,"Mushroom Ghee Roast, Neer Dosa[2 Pcs], Paneer Ghee Roast",840.00,50.00,0.00,0.00,39.50,0.50,830.00,Online,,Printed,1 Jun 2025 21:29:43,
7936,,Dine In (17),AC,,,,,,,"Budwiser Strong (650 Ml), Masala Papad, Surmai Thali",790.00,0.00,0.00,0.00,61.00,0.00,851.00,Cash,,Printed,1 Jun 2025 21:28:25,
7935,6935185315,Delivery,Zomato,,,,,,,Surmai Tawa Fry(2Pcs),380.00,0.00,0.00,0.00,19.00,0.00,399.00,Online,,Printed,1 Jun 2025 21:28:05,
7934,,Pick Up,Pick Up,,,,,,,"Chicken Fried Rice, Chicken Lolypop Full",490.00,73.50,0.00,0.00,20.82,-0.32,437.00,Cash,,Printed,1 Jun 2025 21:27:20,
7933,,Dine In (11),AC,,,,,,,"Chicken Munchow Soup, Crab Lolipop (6 Pc), Crab Meat Soup, Fresh Lime Soda, Prawns Biryani, Prawns Butter Garlic, Stuffed Bombil",1940.00,0.00,0.00,0.00,97.00,0.00,2037.00,Cash,,Printed,1 Jun 2025 21:25:58,
7932,,Pick Up,Pick Up,,,,,,,Bombil Fry,440.00,66.00,0.00,0.00,18.70,0.30,393.00,Cash,,Printed,1 Jun 2025 21:21:16,
7931,,Dine In (3),Non AC,,,,,,,"Chakli, Fish Gravy, Kollum Rice (Full), Packaged Water, Prawns Fry, Schezwan Sauce, Soft Drink 600 Ml, Solkadi, Squid Fry, Surmai Tawa Fry 1pc",1175.00,0.00,0.00,0.00,58.76,0.24,1234.00,Cash,,Printed,1 Jun 2025 21:20:35,
7930,,Dine In (20),AC,,,,,,,"Crab Lolipop (6 Pc), Fresh Lime Soda, Old Monk (180 Ml), Old Monk (60 Ml), Packaged Water, Prawns Koliwada, Seafood Thali, Virjin Mojito",1710.00,0.00,0.00,0.00,106.00,0.00,1816.00,Cash,,Printed,1 Jun 2025 21:17:39,
7929,,Dine In (21),AC,,,,,,,"Pomfret Billa Tawa Fry, Tuborg Strong (650 Ml)",1180.00,0.00,0.00,0.00,93.00,0.00,1273.00,Cash,,Printed,1 Jun 2025 21:16:58,
7928,,Dine In (16),AC,,,,,,,"Corona (330 Ml), Finger Chips, Green Salad",4880.00,0.00,0.00,0.00,478.00,0.00,5358.00,Cash,,Printed,1 Jun 2025 21:12:32,
7927,6934421206,Delivery,Zomato,,,,,,,"Prawns Masala Fry, Surmai Tawa Fry 1pc",480.00,50.00,0.00,0.00,21.50,0.50,452.00,Online,,Printed,1 Jun 2025 21:10:53,
7926,,Dine In (5),Non AC,,,,,,,Royal Challenge (180 Ml),660.00,0.00,0.00,0.00,66.00,0.00,726.00,Cash,,Printed,1 Jun 2025 21:10:46,
7925,6927814467,Delivery,Zomato,,,,,,,Bombil Fry,240.00,0.00,0.00,0.00,12.00,0.00,252.00,Online,,Printed,1 Jun 2025 21:09:41,
